case,time_proper_Myr,front_radius_proper_kpc,analytic_radius_proper_kpc,absolute_error_proper_kpc
instantaneous_100000,245.28437531953793,5.236635228514724,5.13926843674379,0.09736679177093421
instantaneous_100000,245.28937531953792,5.236646660023108,5.13927933335267,0.09736732667043757
instantaneous_100000,245.29437531953792,5.236658091628849,5.139290229470042,0.09736786215880677
instantaneous_100000,245.29937531953792,5.23666952333321,5.139301125095931,0.09736839823727905
instantaneous_100000,245.3043753195379,5.236680955137203,5.13931202023036,0.09736893490684295
instantaneous_100000,245.30937531953793,5.236692387041589,5.139322914873354,0.09736947216823477
instantaneous_100000,245.31437531953793,5.2367038190476,5.139333809024938,0.09737001002266155
instantaneous_100000,245.31937531953793,5.2367152511562765,5.139344702685137,0.09737054847113935
instantaneous_100000,245.32437531953792,5.23672668336888,5.1393555958539725,0.0973710875149072
instantaneous_100000,245.32937531953792,5.236738115686419,5.139366488531472,0.09737162715494652
instantaneous_100000,245.3343753195379,5.236749548109905,5.139377380717657,0.09737216739224763
instantaneous_100000,245.3393753195379,5.236760980640348,5.139388272412554,0.09737270822779376
instantaneous_100000,245.34437531953793,5.236772413278479,5.139399163616186,0.09737324966229277
instantaneous_100000,245.34937531953793,5.236783846025309,5.139410054328579,0.09737379169673055
instantaneous_100000,245.35437531953792,5.236795278882375,5.139420944549756,0.09737433433261877
instantaneous_100000,245.35937531953792,5.236806711850407,5.1394318342797405,0.09737487757066621
instantaneous_100000,245.3643753195379,5.236818144930694,5.139442723518559,0.09737542141213495
instantaneous_100000,245.3693753195379,5.236829578123965,5.139453612266234,0.09737596585773112
instantaneous_100000,245.37437531953793,5.236841011431479,5.139464500522791,0.09737651090868837
instantaneous_100000,245.37937531953793,5.236852444854274,5.139475388288254,0.09737705656602014
instantaneous_100000,245.38437531953792,5.236863878393328,5.139486275562646,0.09737760283068209
instantaneous_100000,245.38937531953792,5.23687531204965,5.139497162345994,0.09737814970365566
instantaneous_100000,245.39437531953791,5.236886745824247,5.139508048638321,0.09737869718592584
instantaneous_100000,245.3993753195379,5.236898179718127,5.139518934439652,0.09737924527847497
instantaneous_100000,245.40437531953793,5.2369096137325455,5.139529819750008,0.0973797939825376
instantaneous_100000,245.40937531953793,5.2369210478685115,5.139540704569418,0.0973803432990934
instantaneous_100000,245.41437531953792,5.236932482127031,5.139551588897903,0.09738089322912824
instantaneous_100000,245.41937531953792,5.236943916508832,5.13956247273549,0.09738144377334201
instantaneous_100000,245.42437531953792,5.236955351015479,5.1395733560822,0.09738199493327926
instantaneous_100000,245.4293753195379,5.236966785647669,5.13958423893806,0.09738254670960966
instantaneous_100000,245.43437531953793,5.2369782204064395,5.139595121303093,0.09738309910334664
instantaneous_100000,245.43937531953793,5.236989655293045,5.139606003177324,0.0973836521157212
instantaneous_100000,245.44437531953793,5.237001090308211,5.139616884560777,0.09738420574743412
instantaneous_100000,245.44937531953792,5.237012525453191,5.1396277654534765,0.09738475999971463
instantaneous_100000,245.45437531953792,5.237023960729023,5.139638645855447,0.09738531487357616
instantaneous_100000,245.4593753195379,5.2370353961366805,5.139649525766711,0.09738587036996904
instantaneous_100000,245.4643753195379,5.237046831677448,5.139660405187296,0.09738642649015183
instantaneous_100000,245.46937531953793,5.23705826735205,5.139671284117224,0.0973869832348262
instantaneous_100000,245.47437531953793,5.237069703161773,5.13968216255652,0.09738754060525334
instantaneous_100000,245.47937531953792,5.237081139107341,5.139693040505208,0.09738809860213227
instantaneous_100000,245.48437531953792,5.237092575190005,5.139703917963313,0.09738865722669132
instantaneous_100000,245.4893753195379,5.237104011410768,5.139714794930859,0.09738921647990928
instantaneous_100000,245.4943753195379,5.237115447770636,5.139725671407869,0.09738977636276669
instantaneous_100000,245.49937531953793,5.237126884270611,5.13973654739437,0.09739033687624143
instantaneous_100000,245.50437531953793,5.237138320911699,5.139747422890383,0.09739089802131584
instantaneous_100000,245.50937531953792,5.237149757695148,5.139758297895934,0.09739145979921382
instantaneous_100000,245.51437531953792,5.2371611946219625,5.139769172411049,0.09739202221091325
instantaneous_100000,245.51937531953791,5.2371726316928635,5.1397800464357495,0.09739258525711403
instantaneous_100000,245.5243753195379,5.237184068909135,5.1397909199700615,0.0973931489390738
instantaneous_100000,245.52937531953793,5.237195506272029,5.139801793014008,0.09739371325802093
instantaneous_100000,245.53437531953793,5.237206943782297,5.139812665567614,0.09739427821468283
instantaneous_100000,245.53937531953792,5.237218381440909,5.139823537630903,0.0973948438100054
instantaneous_100000,245.54437531953792,5.237229819248865,5.1398344092039014,0.09739541004496388
instantaneous_100000,245.54937531953792,5.237241257207451,5.1398452802866315,0.09739597692081947
instantaneous_100000,245.5543753195379,5.237252695317913,5.139856150879117,0.09739654443879608
instantaneous_100000,245.55937531953793,5.237264133580726,5.139867020981385,0.09739711259934047
instantaneous_100000,245.56437531953793,5.237275571997135,5.139877890593458,0.09739768140367744
instantaneous_100000,245.56937531953793,5.237287010568144,5.13988875971536,0.09739825085278397
instantaneous_100000,245.57437531953792,5.237298449295034,5.1398996283471154,0.09739882094791863
instantaneous_100000,245.57937531953792,5.237309888178524,5.139910496488748,0.09739939168977596
instantaneous_100000,245.5843753195379,5.237321327219861,5.139921364140284,0.09739996307957632
instantaneous_100000,245.5893753195379,5.237332766420043,5.139932231301747,0.09740053511829672
instantaneous_100000,245.59437531953793,5.237344205780073,5.139943097973159,0.09740110780691413
