time_proper_Myr,radiation_pressure_proper_cgs_dyn_cm2,gas_pressure_proper_cgs_dyn_cm2,pressure_ratio
4.946646063862973342e-01,2.427686190507549727e-54,2.714530529865556785e-12,8.943300374771567691e-43
4.949879037058920184e-01,2.425708946244300348e-54,2.714533047924235378e-12,8.936008158379965709e-43
4.953111878717360028e-01,2.423283824115861757e-54,2.714536417107145810e-12,8.927063232028144972e-43
4.956344592154066642e-01,2.421140609006589810e-54,2.714541327628605322e-12,8.919151771108501172e-43
4.959577180734213719e-01,2.419290715186449474e-54,2.714548248547561094e-12,8.912314292003866893e-43
4.962809647102424115e-01,2.417677777031923610e-54,2.714557375220463622e-12,8.906342518678837164e-43
4.966041989149491687e-01,2.416253889411888157e-54,2.714568579422970075e-12,8.901060403217022444e-43
4.969274210270981373e-01,2.414976034366752342e-54,2.714581367782569171e-12,8.896311096172622034e-43
4.972506313909614839e-01,2.413802187449115998e-54,2.714594868741261119e-12,8.891942643980533928e-43
4.975738303554346764e-01,2.412688021461112709e-54,2.714607913517629950e-12,8.887795579784910148e-43
4.978970182739685946e-01,2.411584997497471089e-54,2.714619261648980568e-12,8.883695152271803346e-43
4.982201955044379682e-01,2.410440558333750300e-54,2.714628095357324643e-12,8.879450420690004529e-43
4.985433624090008231e-01,2.409199787284132956e-54,2.714634342315048027e-12,8.874859312468435343e-43
4.988665193539863485e-01,2.407806260269867003e-54,2.714638451755548018e-12,8.869712497856745793e-43
4.991896667097981966e-01,2.406200956465860048e-54,2.714641271906148378e-12,8.863789780873293907e-43
4.995128048508079011e-01,2.404317862011853393e-54,2.714643799604199332e-12,8.856844726230410302e-43
4.998359341552358059e-01,2.401979740942306980e-54,2.714646961418471258e-12,8.848221426506274871e-43
5.001590550050306616e-01,2.399819658329296340e-54,2.714651500154835051e-12,8.840249506032056619e-43
5.004821677857543838e-01,2.397955845194302211e-54,2.714657926210449660e-12,8.833362841195058074e-43
5.008052728864685887e-01,2.396332162478652265e-54,2.714666484456636702e-12,8.827353843278094022e-43
5.011283706996182419e-01,2.394900956323376308e-54,2.714677112910688964e-12,8.822047178036406966e-43
5.014514616209134745e-01,2.393619935859584944e-54,2.714689346713226559e-12,8.817288573949089280e-43
5.017745460492112342e-01,2.392448398521473124e-54,2.714702509514977770e-12,8.812930293967717473e-43
5.020976243863978228e-01,2.391343987108326574e-54,2.714715514893505872e-12,8.808819833934368887e-43
5.024206970372713243e-01,2.390260826890220568e-54,2.714727093630452836e-12,8.804792321476713517e-43
5.027437644094236990e-01,2.389148816918826455e-54,2.714736414236288205e-12,8.800665892975630064e-43
5.030668269131224335e-01,2.387955384471656291e-54,2.714743169523899572e-12,8.796247878175694432e-43
5.033898849611925241e-01,2.386626275341350786e-54,2.714747694177230709e-12,8.791337332969630285e-43
5.037129389688987935e-01,2.385105131391639274e-54,2.714750738746116433e-12,8.785724218987658235e-43
5.040359893538284286e-01,2.383330033613372319e-54,2.714753255897404147e-12,8.779177365147041223e-43
5.043590365357730754e-01,2.381127325668572892e-54,2.714756174458221588e-12,8.771054093444577907e-43
5.046820809366127092e-01,2.378926844501738022e-54,2.714760211525473153e-12,8.762935431284282257e-43
5.050051229801980623e-01,2.377029739462045765e-54,2.714766023286948009e-12,8.755928573851891035e-43
5.053281630922354939e-01,2.375379466362490542e-54,2.714773886156753172e-12,8.749824353604874501e-43
5.056512017001705273e-01,2.373928051239567889e-54,2.714783812649915227e-12,8.744446022471173304e-43
5.059742392330736083e-01,2.372633421811707645e-54,2.714795497021224398e-12,8.739639595008354518e-43
5.062972761215251971e-01,2.371456022449016376e-54,2.714808278325400595e-12,8.735261496667538464e-43
5.066203127975025255e-01,2.370355501499287174e-54,2.714821197757363336e-12,8.731166175722255678e-43
5.069433496942669093e-01,2.369288552516093333e-54,2.714833063097113134e-12,8.727197943483057222e-43
5.072663872462510604e-01,2.368207773536248806e-54,2.714842929892831327e-12,8.723185225414620761e-43
5.075894258889490640e-01,2.367062945791446760e-54,2.714850334229515752e-12,8.718944525033007430e-43
5.079124660588050233e-01,2.365802040296095602e-54,2.714855373699240070e-12,8.714283873886338096e-43
5.082355081931044793e-01,2.364371229393842421e-54,2.714858758695282301e-12,8.709002712649852596e-43
5.085585527298663866e-01,2.362712539941423258e-54,2.714861343642673895e-12,8.702884754958594259e-43
5.088816001077356432e-01,2.360722924802194686e-54,2.714864045035941238e-12,8.695547495716095647e-43
5.092046507658770649e-01,2.358458070112196855e-54,2.714867669922576774e-12,8.687193472599185043e-43
5.095277051438706906e-01,2.356507570229571061e-54,2.714872832745620440e-12,8.679992454182005366e-43
5.098507636816083100e-01,2.354814092272399379e-54,2.714879914699796154e-12,8.673732048044519174e-43
5.101738268191905457e-01,2.353328793185234727e-54,2.714889029583665257e-12,8.668231988642730104e-43
5.104968949968263781e-01,2.352009335865579867e-54,2.714899989706804850e-12,8.663336936104172327e-43
5.108199686547325591e-01,2.350816856469738670e-54,2.714912265646427720e-12,8.658905432106119566e-43
5.111430482330358016e-01,2.349712771530826724e-54,2.714924958604018437e-12,8.654798225948096094e-43
5.114661341716753018e-01,2.348656210967085496e-54,2.714937080462635000e-12,8.650867925701122284e-43
5.117892269103069269e-01,2.347602631091768085e-54,2.714947546127722445e-12,8.646953914229793705e-43
5.121123268882091795e-01,2.346504275675046475e-54,2.714955723154199304e-12,8.642882296986077711e-43
5.124354345441904934e-01,2.345311314941081407e-54,2.714961555384944638e-12,8.638469706096992219e-43
5.127585503164970859e-01,2.343972302309158549e-54,2.714965477133137953e-12,8.633525258613126789e-43
5.130816746427239172e-01,2.342432828409448972e-54,2.714968272047200186e-12,8.627846050823850141e-43
5.134048079597264280e-01,2.340631607882243578e-54,2.714970841501572820e-12,8.621203484409088751e-43
5.137279507035329429e-01,2.338411305368585144e-54,2.714974025834004038e-12,8.613015384742976869e-43
5.140511033092602933e-01,2.336386577195345014e-54,2.714978502052989328e-12,8.605543562973467060e-43
5.143742662110295516e-01,2.334632560144455654e-54,2.714984676515823903e-12,8.599063487682445147e-43
5.146974398418848740e-01,2.333098950891536062e-54,2.714992861574368297e-12,8.593388895831646389e-43
5.150206246337116767e-01,2.331742529469448977e-54,2.715002963908216970e-12,8.588360898556557495e-43
5.153438210171594758e-01,2.330524577369771923e-54,2.715014589961484306e-12,8.583838134743995019e-43
5.156670294215636163e-01,2.329407795299958500e-54,2.715027033976588537e-12,8.579685454874350650e-43
5.159902502748703323e-01,2.328353540664759169e-54,2.715039352255234168e-12,8.575763510502062496e-43
5.163134840035625839e-01,2.327320284224083373e-54,2.715050415104826144e-12,8.571922905285084137e-43
5.166367310325881146e-01,2.326262863874257314e-54,2.715059445732317564e-12,8.567999745017766438e-43
5.169599917852890636e-01,2.325133777006730846e-54,2.715066167699364776e-12,8.563819934366290077e-43
5.172832666833331317e-01,2.323883801571686103e-54,2.715070799198336091e-12,8.559201484756295961e-43
5.176065561466461906e-01,2.322461639703874149e-54,2.715073922201273076e-12,8.553953616927362207e-43
5.179298605933472244e-01,2.320811127831659197e-54,2.715076480591647806e-12,8.547866494449270616e-43
5.182531804396844910e-01,2.318788544246261082e-54,2.715079301808828095e-12,8.540408166720757864e-43
5.185765160999737944e-01,2.316667591597111485e-54,2.715083115699520431e-12,8.532584428820477566e-43
5.188998679865375330e-01,2.314834216876720305e-54,2.715088468985231527e-12,8.525815063926419112e-43
5.192232365096468572e-01,2.313236421405569148e-54,2.715095682420392453e-12,8.519907553841407613e-43
5.195466220774641597e-01,2.311829563168012617e-54,2.715104815848559965e-12,8.514697295196279043e-43
5.198700250959883418e-01,2.310574410060865999e-54,2.715115638555588033e-12,8.510040520005499167e-43
5.201934459690010781e-01,2.309434394003283006e-54,2.715127601558300627e-12,8.505804267459926569e-43
5.205168850980148587e-01,2.308372792981352210e-54,2.715139881062049270e-12,8.501855867839904602e-43
5.208403428822233616e-01,2.307350719420601563e-54,2.715151441075162070e-12,8.498055336857831805e-43
5.211638197184522703e-01,2.306325938970967831e-54,2.715161274731382631e-12,8.494250269531920661e-43
5.214873160011133102e-01,2.305253340402785963e-54,2.715168984646749380e-12,8.490275756087812345e-43
5.218108321221586188e-01,2.304085922714064796e-54,2.715174512368041883e-12,8.485958866432323793e-43
5.221343684710374466e-01,2.302774954993840556e-54,2.715178292892484086e-12,8.481118757548294622e-43
5.224579254346541912e-01,2.301268495440602572e-54,2.715181069982871666e-12,8.475561799107267980e-43
5.227815033973289838e-01,2.299507668293429413e-54,2.715183688578554920e-12,8.469068512625240113e-43
5.231051027407583875e-01,2.297354393363721109e-54,2.715186934392079798e-12,8.461127903438774615e-43
5.234287238439786494e-01,2.295421236414705104e-54,2.715191439514338158e-12,8.453994083103338951e-43
5.237523670833310607e-01,2.293741945993255528e-54,2.715197631201566341e-12,8.447790023219037743e-43
5.240760328324276518e-01,2.292269866972903158e-54,2.715205698483724664e-12,8.442343312158614909e-43
5.243997214621193281e-01,2.290964548328069835e-54,2.715215563419013896e-12,8.437505217608855441e-43
5.247234333404655615e-01,2.289789472379080876e-54,2.715226788544114480e-12,8.433142609081467432e-43
5.250471688327055242e-01,2.288709221120834476e-54,2.715238795044567103e-12,8.429126842537134504e-43
5.253709283012302222e-01,2.287687139205910682e-54,2.715250668118009323e-12,8.425325757461461408e-43
5.256947121055576266e-01,2.286684026794947995e-54,2.715261333374739868e-12,8.421598314269359206e-43
5.260185206023073601e-01,2.285657356602422442e-54,2.715270107297345013e-12,8.417790003505251860e-43
5.263423541451786036e-01,2.284562458686259527e-54,2.715276703399006136e-12,8.413737192332645804e-43
5.266662130849285584e-01,2.283352912134020620e-54,2.715281321456687508e-12,8.409268292351574849e-43
5.269900977693531274e-01,2.281980111752992720e-54,2.715284547769116020e-12,8.404202475309163771e-43
5.273140085432679314e-01,2.280390848861524876e-54,2.715287170982577049e-12,8.398341336530983109e-43
5.276379457484916546e-01,2.278453835802407060e-54,2.715290000885782638e-12,8.391198859271492246e-43
5.279619097238309466e-01,2.276398690554444150e-54,2.715293687759194645e-12,8.383618688529599867e-43
5.282859008050658778e-01,2.274618769187799816e-54,2.715298857025291082e-12,8.377047569930211884e-43
5.286099193249379491e-01,2.273065076426107049e-54,2.715305795285297970e-12,8.371304183760545296e-43
5.289339656131382128e-01,2.271695249050408669e-54,2.715314567615870838e-12,8.366232318508226137e-43
5.292580399962977244e-01,2.270471935035020933e-54,2.715324961654189065e-12,8.361695071855556498e-43
5.295821427979786611e-01,2.269360327500895366e-54,2.715336474237364521e-12,8.357565808260550690e-43
5.299062743386676599e-01,2.268325647842807853e-54,2.715348345661244214e-12,8.353718783327679751e-43
5.302304349357694901e-01,2.267331286222998203e-54,2.715359623468580552e-12,8.350022098828757804e-43
5.305546249036023898e-01,2.266337663680795828e-54,2.715369388976862342e-12,8.346332815273949619e-43
5.308788445533948464e-01,2.265302500171313580e-54,2.715377145932514688e-12,8.342496745119226108e-43
5.312030941932833761e-01,2.264181629358465559e-54,2.715382816165577471e-12,8.338351468820672202e-43
5.315273741283115250e-01,2.262929157113507190e-54,2.715386710324257631e-12,8.333727010261752285e-43
5.318516846604300907e-01,2.261496199132780039e-54,2.715389593281800195e-12,8.328440989565523121e-43
5.321760260884992322e-01,2.259827788013699915e-54,2.715392228011539111e-12,8.322288635511616584e-43
5.325003987082900236e-01,2.257775634759429384e-54,2.715395364419125331e-12,8.314721547896619700e-43
5.328248028124890068e-01,2.255873555759211910e-54,2.715399625698736293e-12,8.307703714803019802e-43
5.331492386907028536e-01,2.254219661086325233e-54,2.715405447953578426e-12,8.301595118272968832e-43
5.334737066294641394e-01,2.252769188344080627e-54,2.715413044133295198e-12,8.296230266740575194e-43
5.337982069122391149e-01,2.251483154788866092e-54,2.715422377027174428e-12,8.291465717586721526e-43
5.341227398194349218e-01,2.250326436524656568e-54,2.715433125470609686e-12,8.287173104786567486e-43
5.344473056284092527e-01,2.249265349868303935e-54,2.715444692476945684e-12,8.283230205718506523e-43
5.347719046134806753e-01,2.248265409457001621e-54,2.715456270302675252e-12,8.279512485783471500e-43
5.350965370459395132e-01,2.247290028935354021e-54,2.715466817592039151e-12,8.275888382713346792e-43
5.354212031940599470e-01,2.246299525594566517e-54,2.715475716672592245e-12,8.272213637568702574e-43
5.357459033231136702e-01,2.245252059758794710e-54,2.715482589369544846e-12,8.268335317443800165e-43
5.360706376953833230e-01,2.244104028022622815e-54,2.715487526059633267e-12,8.264092567123585798e-43
5.363954065701778129e-01,2.242809807220368945e-54,2.715491007567664939e-12,8.259315906294646253e-43
5.367202102038479694e-01,2.241319915860254891e-54,2.715493745787593149e-12,8.253820946327349307e-43
5.370450488498036412e-01,2.239563445727215406e-54,2.715496511550580730e-12,8.247344219375918819e-43
5.373699227585309046e-01,2.237515619918666477e-54,2.715500004106163628e-12,8.239792364335382370e-43
5.376948321776103823e-01,2.235740802833081151e-54,2.715504771200535911e-12,8.233242034940895168e-43
5.380197773517368942e-01,2.234191671732267538e-54,2.715511163024391586e-12,8.227517905851448987e-43
5.383447585227389975e-01,2.232826921386573933e-54,2.715519304655033340e-12,8.222467494740280801e-43
5.386697759295999699e-01,2.231610226388751692e-54,2.715529002841724135e-12,8.217957620977109091e-43
5.389948298084794587e-01,2.230508042971191094e-54,2.715539938010817474e-12,8.213865727951985492e-43
5.393199203927347973e-01,2.229487410384113527e-54,2.715551418024673560e-12,8.210072531073158221e-43
5.396450479129450972e-01,2.228514064964041418e-54,2.715562583989657599e-12,8.206454449265341073e-43
5.399702125969340072e-01,2.227551344427195582e-54,2.715572527946648525e-12,8.202879214246341094e-43
5.402954146697939164e-01,2.226559844100287718e-54,2.715580665793485045e-12,8.199203478456395567e-43
5.406206543539110454e-01,2.225498264122610464e-54,2.715586808052822088e-12,8.195275722812839598e-43
5.409459318689908702e-01,2.224323538772404540e-54,2.715591186725735139e-12,8.190936653665952151e-43
5.412712474320835465e-01,2.222990155067204854e-54,2.715594361014961028e-12,8.186016980225117333e-43
5.415966012576111099e-01,2.221447792661258986e-54,2.715597057339380688e-12,8.180329208478864020e-43
5.419219935573942326e-01,2.219557953847302382e-54,2.715600014310937334e-12,8.173361106755252945e-43
5.422474245406797566e-01,2.217639082360461302e-54,2.715603818292128312e-12,8.166283562508604974e-43
5.425728944141690047e-01,2.215971014292477964e-54,2.715609038455677372e-12,8.160125345409310384e-43
5.428984033820455357e-01,2.214509742532871229e-54,2.715615919738058721e-12,8.154723672213841413e-43
5.432239516460053430e-01,2.213216788769719726e-54,2.715624496645774404e-12,8.149936751209132065e-43
5.435495394052852758e-01,2.212057808539149578e-54,2.715634545184034529e-12,8.145638788039653809e-43
5.438751668566929043e-01,2.211000473618460781e-54,2.715645578686884057e-12,8.141712199010748789e-43
5.442008341946371619e-01,2.210012360253105172e-54,2.715656889171051434e-12,8.138039709897618314e-43
5.445265416111584322e-01,2.209059449014340753e-54,2.715667593517863053e-12,8.134498693018373683e-43
5.448522892959593023e-01,2.208105107306511850e-54,2.715676904227163767e-12,8.130956609269031624e-43
5.451780774364363147e-01,2.207110376177884887e-54,2.715684360710157344e-12,8.127271372585880273e-43
5.455039062177107212e-01,2.206034505604945483e-54,2.715689904632002268e-12,8.123293097058814647e-43
5.458297758226605678e-01,2.204834943849983579e-54,2.715693813025860175e-12,8.118864259565877717e-43
5.461556864319523363e-01,2.203466135078847110e-54,2.715696783981449933e-12,8.113815018215591150e-43
5.464816382240738069e-01,2.201876806083743596e-54,2.715699512844210483e-12,8.107954490803257622e-43
5.468076313753655882e-01,2.199928814146126248e-54,2.715702692541943479e-12,8.100771929812964442e-43
5.471336660600542023e-01,2.198118812062217284e-54,2.715706905040097275e-12,8.094094425222085298e-43
5.474597424502848364e-01,2.196540760084808892e-54,2.715712560884812534e-12,8.088266747085887853e-43
5.477858607161538718e-01,2.195153539800154676e-54,2.715719866903174070e-12,8.083136874877162790e-43
5.481120210257425240e-01,2.193921012112922050e-54,2.715728788280581716e-12,8.078571842595395129e-43
5.484382235451491505e-01,2.192810405333078797e-54,2.715739033335674870e-12,8.074451846868748383e-43
5.487644684385232230e-01,2.191790281915541724e-54,2.715750060544408970e-12,8.070662737925771402e-43
5.490907558680980793e-01,2.190828631737392775e-54,2.715761126877720160e-12,8.067088854225422542e-43
5.494170859942245633e-01,2.189891679731535144e-54,2.715771322260665190e-12,8.063608529118067209e-43
5.497434589754041090e-01,2.188943002998482687e-54,2.715780040420171712e-12,8.060089441779020084e-43
5.500698749683223809e-01,2.187944163972989710e-54,2.715786911353519510e-12,8.056391150668524017e-43
5.503963341278824695e-01,2.186854987877878994e-54,2.715791977303195974e-12,8.052365594103581168e-43
5.507228366072380865e-01,2.185633296659233884e-54,2.715795639440161119e-12,8.047856270620510947e-43
5.510493825578273164e-01,2.184233412541195144e-54,2.715798527965980644e-12,8.042693116035726523e-43
5.513759721294052563e-01,2.182603099356892973e-54,2.715801350538701951e-12,8.036681692215652736e-43
5.517026054700773230e-01,2.180649522540942054e-54,2.715804768105969540e-12,8.029478216365861598e-43
5.520292827263330038e-01,2.178931932758063334e-54,2.715809312657088710e-12,8.023140367783198906e-43
5.523560040430777196e-01,2.177430333951640770e-54,2.715815337184261129e-12,8.017593479714220504e-43
5.526827695636660209e-01,2.176106037716513520e-54,2.715822986903419956e-12,8.012694671966484402e-43
5.530095794299346723e-01,2.174924779339880601e-54,2.715832164560379059e-12,8.008318068108390703e-43
5.533364337822349599e-01,2.173855065274789064e-54,2.715842467344434628e-12,8.004348895097720167e-43
5.536633327594643328e-01,2.172866138561367337e-54,2.715853405508911735e-12,8.000675346297652884e-43
5.539902764990995987e-01,2.171926334446260116e-54,2.715864203470452519e-12,7.997183112730289869e-43
5.543172651372278992e-01,2.171002135305155176e-54,2.715874009023670999e-12,7.993751286296260761e-43
5.546442988085792392e-01,2.170057500451415623e-54,2.715882230756732380e-12,7.990248899145998062e-43
5.549713776465572401e-01,2.169054577891892580e-54,2.715888623249457285e-12,7.986537295099758274e-43
5.552985017832708925e-01,2.167953763580744070e-54,2.715893320513791151e-12,7.982470250969252820e-43
5.556256713495649757e-01,2.166713225814921160e-54,2.715896775293207583e-12,7.977892405653021087e-43
5.559528864750512556e-01,2.165287118888344091e-54,2.715899628705242417e-12,7.972633067889208929e-43
5.562801472881385711e-01,2.163581088820982750e-54,2.715902568329767447e-12,7.966342806441496758e-43
5.566074539160628110e-01,2.161698616219778030e-54,2.715906216755809235e-12,7.959400817609820500e-43
5.569348064849168889e-01,2.160059970939159578e-54,2.715911056753934635e-12,7.953353131972112498e-43
5.572622051196798321e-01,2.158623730191589433e-54,2.715917341023977707e-12,7.948046494587818451e-43
5.575896499442465348e-01,2.157353245954566503e-54,2.715925248143338392e-12,7.943345448956583004e-43
5.579171410814558474e-01,2.156215778852672122e-54,2.715934602421113577e-12,7.939129966275765827e-43
5.582446786531188865e-01,2.155180813891020401e-54,2.715945002977606954e-12,7.935288864569066354e-43
5.585722627800475681e-01,2.154218228949087356e-54,2.715955828820162896e-12,7.931713049563476470e-43
5.588998935820816971e-01,2.153296743609838769e-54,2.715966354959699122e-12,7.928289463813296468e-43
5.592275711781168335e-01,2.152383142027203941e-54,2.715975758738593551e-12,7.924898206848708070e-43
5.595552956861299387e-01,2.151441874380220227e-54,2.715983541330485127e-12,7.921409837875116611e-43
5.598830672232070205e-01,2.150435676835251724e-54,2.715989541252615675e-12,7.917687620562301194e-43
5.602108859055683343e-01,2.149325504019007755e-54,2.715993957724695095e-12,7.913587207755021045e-43
5.605387518485941412e-01,2.148069839695695732e-54,2.715997276461016017e-12,7.908954321539902444e-43
5.608666651668497982e-01,2.146622692427815259e-54,2.716000139051747428e-12,7.903617755989062849e-43
5.611946259741105170e-01,2.144859751497915677e-54,2.716003156374639461e-12,7.897118037082495424e-43
5.615226343833852329e-01,2.143058717225767976e-54,2.716007004792248806e-12,7.890475663149822255e-43
5.618506905069404755e-01,2.141487780200225763e-54,2.716012100271165250e-12,7.884676876021358147e-43
5.621787944563240158e-01,2.140107557406151951e-54,2.716018695653955529e-12,7.879575942649624677e-43
5.625069463423869598e-01,2.138883173295275783e-54,2.716026831011376647e-12,7.875044343721789597e-43
5.628351462753065082e-01,2.137783196636758290e-54,2.716036313098142155e-12,7.870966917221444158e-43
5.631633943646077167e-01,2.136777970070020408e-54,2.716046714495044975e-12,7.867235709409661382e-43
5.634916907191844793e-01,2.135837900803695503e-54,2.716057401807632940e-12,7.863743599020473996e-43
5.638200354473210663e-01,2.134932133958592451e-54,2.716067642386214046e-12,7.860379103382483669e-43
5.641484286567115536e-01,2.134027782356928554e-54,2.716076684476008203e-12,7.857023310697246525e-43
5.644768704544802507e-01,2.133089854840221971e-54,2.716084096401768595e-12,7.853548635206511244e-43
5.648053609472006853e-01,2.132081683996239034e-54,2.716089783604767186e-12,7.849820344180823680e-43
5.651339002409144774e-01,2.130964775342731267e-54,2.716093993383373675e-12,7.845695990396263712e-43
5.654624884411501018e-01,2.129697960498260814e-54,2.716097177894484792e-12,7.841022691791905035e-43
5.657911256529394306e-01,2.128235164000028921e-54,2.716100062845159027e-12,7.835628713069826182e-43
5.661198119808361628e-01,2.126445736743649519e-54,2.716103263329198858e-12,7.829031264949806363e-43
5.664485475289318117e-01,2.124714627197309572e-54,2.716107324680263084e-12,7.822646063691273477e-43
5.667773324008721358e-01,2.123201841899633834e-54,2.716112649199233571e-12,7.817061057926290382e-43
5.671061666998727935e-01,2.121869814822979379e-54,2.716119457858638323e-12,7.812137307450535813e-43
5.674350505287342195e-01,2.120685153286319444e-54,2.716127754336124364e-12,7.807751862557940929e-43
5.677639839898563912e-01,2.119617509821991820e-54,2.716137311547738450e-12,7.803793647730455831e-43
5.680929671852527063e-01,2.118637958533448768e-54,2.716147678074703204e-12,7.800157464321713619e-43
5.684220002165640828e-01,2.117717400567905964e-54,2.716158215118470307e-12,7.796738013199786285e-43
5.687510831850708382e-01,2.116825419514481311e-54,2.716168191789807418e-12,7.793425406839803642e-43
5.690802161917059010e-01,2.115929539118933991e-54,2.716176920468016855e-12,7.790102048118220819e-43
5.694093993370666906e-01,2.114995355722181631e-54,2.716184027642311887e-12,7.786642341601681113e-43
5.697386327214262192e-01,2.113986810599297933e-54,2.716189472140957307e-12,7.782913645317274280e-43
5.700679164447441938e-01,2.112865985399629270e-54,2.716193482322942264e-12,7.778775698970694964e-43
5.703972506066770087e-01,2.111592000337739423e-54,2.716196664421011630e-12,7.774076258899498983e-43
5.707266353065877373e-01,2.110118790652560806e-54,2.716199618455571422e-12,7.768644013919611070e-43
5.710560706435553469e-01,2.108323904785430297e-54,2.716202954410695213e-12,7.762026402930742639e-43
5.713855567163839133e-01,2.106653083514095631e-54,2.716207191413978125e-12,7.755862992238944009e-43
5.717150936236096159e-01,2.105190464530334197e-54,2.716212705624079884e-12,7.750462473617814520e-43
5.720446814635096189e-01,2.103900068791174435e-54,2.716219682369446716e-12,7.745691861550292359e-43
5.723743203341090657e-01,2.102749771299811570e-54,2.716228094501460405e-12,7.741432965649935700e-43
5.727040103331868526e-01,2.101710155073600855e-54,2.716237688634930194e-12,7.737578209253971466e-43
5.730337515582829555e-01,2.100752958032639466e-54,2.716247985660781187e-12,7.734024909075412865e-43
5.733635441067037597e-01,2.099849537774510816e-54,2.716258379215188658e-12,7.730669342219285996e-43
5.736933880755266113e-01,2.098969943664391570e-54,2.716268122007884387e-12,7.727403368828031551e-43
5.740232835616048135e-01,2.098082172894942003e-54,2.716276586905112406e-12,7.724110950297103139e-43
5.743532306615722893e-01,2.097152428242274790e-54,2.716283450359053119e-12,7.720668577372003670e-43
5.746832294718464684e-01,2.096145265183393551e-54,2.716288712896825757e-12,7.716945754812376881e-43
5.750132800886326168e-01,2.095023277632120974e-54,2.716292680278591141e-12,7.712803899384101204e-43
5.753433826079248359e-01,2.093745988284117424e-54,2.716295819014884656e-12,7.708092666591275000e-43
5.756735371255097267e-01,2.092267452253062434e-54,2.716298831638870994e-12,7.702640916686987060e-43
5.760037437369679436e-01,2.090481138632940324e-54,2.716302288132184653e-12,7.696054845465749590e-43
5.763340025376748610e-01,2.088862414256137170e-54,2.716306677441280057e-12,7.690083125016700527e-43
5.766643136228024602e-01,2.087443199499186434e-54,2.716312345804151695e-12,7.684842292616420261e-43
5.769946770873182196e-01,2.086188883921274816e-54,2.716319451080630254e-12,7.680204488066853462e-43
5.773250930259868907e-01,2.085068435833847783e-54,2.716327941127395820e-12,7.676055620031109301e-43
5.776555615333687221e-01,2.084053250731211815e-54,2.716337543034154456e-12,7.672291155698272683e-43
5.779860827038189042e-01,2.083115661358708559e-54,2.716347768590166286e-12,7.668810619340849102e-43
5.783166566314865698e-01,2.082227502732218252e-54,2.716358016934871918e-12,7.665512019221221680e-43
5.786472834103123519e-01,2.081359301679448697e-54,2.716367554183030411e-12,7.662288921373287296e-43
5.789779631340272736e-01,2.080479569798405076e-54,2.716375801490597823e-12,7.659027033949986088e-43
5.793086958961489730e-01,2.079555125527701192e-54,2.716382475419931484e-12,7.655604997989903506e-43
5.796394817899794827e-01,2.078551141408304190e-54,2.716387607652840089e-12,7.651894507074144081e-43
5.799703209086018996e-01,2.077430762208106289e-54,2.716391519074027576e-12,7.647758975908847321e-43
5.803012133448763876e-01,2.076153882458485229e-54,2.716394728266951244e-12,7.643049299330156525e-43
5.806321591446119701e-01,2.074674796194809509e-54,2.716397834624154716e-12,7.637595530928056358e-43
5.809631580228954428e-01,2.072905776348917671e-54,2.716401412954696118e-12,7.631073104523854085e-43
5.812942100714115767e-01,2.071332112647711299e-54,2.716405936968609371e-12,7.625267212304902344e-43
5.816253153815992283e-01,2.069950535394437990e-54,2.716411678250042600e-12,7.620165058073724012e-43
5.819564740446560025e-01,2.068727601518988781e-54,2.716418862929194051e-12,7.615642895691789738e-43
5.822876861515530189e-01,2.067633208292111009e-54,2.716427395195749625e-12,7.611590178883152114e-43
5.826189517930314699e-01,2.066639462704489789e-54,2.716436981285293065e-12,7.607905049675222360e-43
5.829502710595936277e-01,2.065719250207750415e-54,2.716447127227301493e-12,7.604489075096580437e-43
5.832816440414894110e-01,2.064844884901437728e-54,2.716457240445792856e-12,7.601241993275696995e-43
5.836130708287016189e-01,2.063987390286733136e-54,2.716466602935518280e-12,7.598059140709879969e-43
5.839445515109378260e-01,2.063115823591028760e-54,2.716474676207288591e-12,7.594828111821487957e-43
5.842760861776249426e-01,2.062197626012259888e-54,2.716481208838937025e-12,7.591429748537346296e-43
5.846076749179057730e-01,2.061198590844322959e-54,2.716486254908809768e-12,7.587737972609457426e-43
5.849393178206321320e-01,2.060082427339548511e-54,2.716490143544020468e-12,7.583618266517612956e-43
5.852710149743556300e-01,2.058809490967049482e-54,2.716493388255473390e-12,7.578923254030861453e-43
5.856027664673202349e-01,2.057334435940404509e-54,2.716496574320447326e-12,7.573484374649221657e-43
5.859345723874525014e-01,2.055587940152792832e-54,2.716500256369881748e-12,7.567044896582191415e-43
5.862664328223542443e-01,2.054053420613826446e-54,2.716504892839070768e-12,7.561383106757801912e-43
5.865983478592928790e-01,2.052704499527129993e-54,2.716510786974272754e-12,7.556401061869115152e-43
5.869303175851917631e-01,2.051508820188596282e-54,2.716518058489764487e-12,7.551979320649622205e-43
5.872623420866212030e-01,2.050437138899011437e-54,2.716526622508630554e-12,7.548010470096164460e-43
5.875944214497879070e-01,2.049462229676786122e-54,2.716536173216582310e-12,7.544395137761296380e-43
5.879265557605262149e-01,2.048557477281744287e-54,2.716546249475885386e-12,7.541036629422308733e-43
5.882587451042867732e-01,2.047695678674353001e-54,2.716556246692350446e-12,7.537836483848272953e-43
5.885909895661270985e-01,2.046848362878974429e-54,2.716565468323781472e-12,7.534691825932520052e-43
5.889232892307002531e-01,2.045985146471455999e-54,2.716573409964361395e-12,7.531492206199195343e-43
